# timestamp tx ty tz qx qy qz qw
1718 2.622525 -1.316905 2.326162 0.096998 -0.681583 -0.398901 0.605733
1719 2.626723 -1.318465 2.328022 0.097036 -0.681144 -0.398759 0.606315
1720 2.630920 -1.320026 2.329881 0.097077 -0.680700 -0.398612 0.606904
1721 2.635117 -1.321586 2.331741 0.097120 -0.680250 -0.398461 0.607500
1722 2.639314 -1.323146 2.333600 0.097165 -0.679795 -0.398307 0.608103
1723 2.643512 -1.324707 2.335460 0.097212 -0.679334 -0.398148 0.608714
1724 2.647709 -1.326267 2.337319 0.097262 -0.678869 -0.397986 0.609331
1725 2.651908 -1.327827 2.339178 0.097315 -0.678398 -0.397820 0.609955
1726 2.656106 -1.329386 2.341037 0.097369 -0.677922 -0.397650 0.610586
1727 2.660303 -1.330946 2.342895 0.097426 -0.677441 -0.397476 0.611224
1728 2.664502 -1.332505 2.344753 0.097486 -0.676955 -0.397298 0.611868
1729 2.668700 -1.334065 2.346612 0.097547 -0.676464 -0.397116 0.612519
1730 2.672898 -1.335624 2.348471 0.097611 -0.675968 -0.396931 0.613176
1731 2.677096 -1.337183 2.350329 0.097677 -0.675467 -0.396742 0.613840
1732 2.681295 -1.338743 2.352187 0.097744 -0.674961 -0.396549 0.614510
1733 2.685492 -1.340302 2.354046 0.097815 -0.674450 -0.396353 0.615186
1734 2.689691 -1.341862 2.355905 0.097887 -0.673934 -0.396153 0.615869
1735 2.693889 -1.343422 2.357763 0.097961 -0.673413 -0.395949 0.616557
1736 2.698087 -1.344981 2.359622 0.098038 -0.672888 -0.395741 0.617252
1737 2.702285 -1.346541 2.361481 0.098116 -0.672357 -0.395530 0.617952
1738 2.706483 -1.348101 2.363340 0.098196 -0.671822 -0.395315 0.618659
1739 2.710680 -1.349660 2.365198 0.098279 -0.671282 -0.395097 0.619371
1740 2.714879 -1.351220 2.367057 0.098363 -0.670737 -0.394875 0.620088
1741 2.719076 -1.352779 2.368915 0.098449 -0.670188 -0.394650 0.620812
1742 2.723275 -1.354339 2.370774 0.098538 -0.669634 -0.394421 0.621540
1743 2.727472 -1.355900 2.372634 0.098628 -0.669076 -0.394188 0.622275
1744 2.731669 -1.357461 2.374495 0.098719 -0.668513 -0.393952 0.623014
1745 2.735865 -1.359023 2.376356 0.098813 -0.667945 -0.393713 0.623759
1746 2.740061 -1.360584 2.378217 0.098909 -0.667373 -0.393470 0.624509
1747 2.744257 -1.362146 2.380078 0.099006 -0.666796 -0.393224 0.625265
1748 2.748454 -1.363707 2.381938 0.099105 -0.666215 -0.392974 0.626025
1749 2.752650 -1.365268 2.383799 0.099206 -0.665629 -0.392721 0.626790
1750 2.756846 -1.366830 2.385660 0.099308 -0.665039 -0.392465 0.627560
1751 2.761042 -1.368391 2.387521 0.099412 -0.664445 -0.392205 0.628335
1752 2.765236 -1.369955 2.389385 0.099518 -0.663846 -0.391942 0.629114
1753 2.769430 -1.371521 2.391250 0.099625 -0.663244 -0.391676 0.629899
1754 2.773622 -1.373086 2.393116 0.099734 -0.662636 -0.391407 0.630687
1755 2.777815 -1.374652 2.394982 0.099845 -0.662025 -0.391134 0.631481
1756 2.782008 -1.376217 2.396847 0.099957 -0.661409 -0.390858 0.632278
1757 2.786200 -1.377782 2.398713 0.100071 -0.660790 -0.390579 0.633080
1758 2.790393 -1.379348 2.400579 0.100186 -0.660166 -0.390297 0.633886
1759 2.794586 -1.380913 2.402444 0.100303 -0.659538 -0.390012 0.634697
1760 2.798778 -1.382479 2.404310 0.100421 -0.658906 -0.389723 0.635511
1761 2.802965 -1.384051 2.406184 0.100540 -0.658270 -0.389432 0.636330
1762 2.807152 -1.385624 2.408058 0.100661 -0.657630 -0.389137 0.637152
1763 2.811339 -1.387196 2.409932 0.100783 -0.656986 -0.388839 0.637978
1764 2.815525 -1.388768 2.411805 0.100907 -0.656338 -0.388539 0.638808
1765 2.819711 -1.390340 2.413679 0.101032 -0.655686 -0.388235 0.639642
1766 2.823898 -1.391913 2.415553 0.101158 -0.655031 -0.387928 0.640479
1767 2.828085 -1.393485 2.417426 0.101286 -0.654371 -0.387619 0.641320
1768 2.832271 -1.395057 2.419300 0.101415 -0.653708 -0.387306 0.642164
1769 2.836451 -1.396638 2.421184 0.101544 -0.653041 -0.386991 0.643011
1770 2.840628 -1.398220 2.423069 0.101676 -0.652371 -0.386672 0.643862
1771 2.844806 -1.399803 2.424956 0.101808 -0.651697 -0.386351 0.644716
1772 2.848982 -1.401385 2.426842 0.101942 -0.651019 -0.386027 0.645574
1773 2.853159 -1.402968 2.428727 0.102076 -0.650337 -0.385701 0.646434
1774 2.857336 -1.404550 2.430613 0.102212 -0.649652 -0.385371 0.647297
1775 2.861513 -1.406133 2.432499 0.102349 -0.648964 -0.385039 0.648163
1776 2.865691 -1.407715 2.434385 0.102487 -0.648272 -0.384704 0.649032
1777 2.869857 -1.409310 2.436286 0.102626 -0.647576 -0.384366 0.649904
1778 2.874020 -1.410907 2.438190 0.102766 -0.646878 -0.384026 0.650778
1779 2.878184 -1.412505 2.440094 0.102907 -0.646176 -0.383683 0.651655
1780 2.882348 -1.414102 2.441997 0.103050 -0.645470 -0.383337 0.652535
1781 2.886511 -1.415700 2.443901 0.103193 -0.644761 -0.382989 0.653417
1782 2.890675 -1.417297 2.445804 0.103336 -0.644049 -0.382638 0.654301
1783 2.894838 -1.418894 2.447708 0.103481 -0.643334 -0.382285 0.655188
1784 2.898999 -1.420495 2.449616 0.103627 -0.642616 -0.381929 0.656077
1785 2.903143 -1.422113 2.451544 0.103774 -0.641894 -0.381570 0.656968
1786 2.907288 -1.423731 2.453472 0.103921 -0.641170 -0.381210 0.657861
1787 2.911432 -1.425348 2.455400 0.104069 -0.640442 -0.380846 0.658756
1788 2.915577 -1.426966 2.457328 0.104218 -0.639711 -0.380481 0.659653
1789 2.919721 -1.428584 2.459255 0.104368 -0.638978 -0.380113 0.660552
1790 2.923866 -1.430201 2.461183 0.104519 -0.638241 -0.379742 0.661453
1791 2.928011 -1.431819 2.463111 0.104670 -0.637502 -0.379369 0.662355
1792 2.932132 -1.433460 2.465067 0.104822 -0.636760 -0.378994 0.663259
1793 2.936251 -1.435105 2.467027 0.104975 -0.636015 -0.378617 0.664164
1794 2.940369 -1.436750 2.468988 0.105128 -0.635267 -0.378237 0.665071
1795 2.944487 -1.438395 2.470948 0.105282 -0.634517 -0.377855 0.665980
1796 2.948606 -1.440040 2.472909 0.105436 -0.633764 -0.377471 0.666890
1797 2.952724 -1.441685 2.474869 0.105592 -0.633008 -0.377085 0.667801
1798 2.956843 -1.443330 2.476830 0.105747 -0.632250 -0.376697 0.668713
1799 2.960930 -1.445008 2.478830 0.105904 -0.631489 -0.376306 0.669626
1800 2.965013 -1.446689 2.480832 0.106060 -0.630726 -0.375914 0.670541
1801 2.969096 -1.448369 2.482835 0.106218 -0.629960 -0.375519 0.671456
1802 2.973179 -1.450050 2.484838 0.106376 -0.629192 -0.375123 0.672372
1803 2.977263 -1.451730 2.486841 0.106534 -0.628422 -0.374724 0.673289
1804 2.981346 -1.453411 2.488843 0.106693 -0.627649 -0.374324 0.674207
1805 2.985413 -1.455108 2.490866 0.106852 -0.626874 -0.373921 0.675126
1806 2.989451 -1.456833 2.492922 0.107011 -0.626097 -0.373517 0.676045
1807 2.993489 -1.458559 2.494979 0.107171 -0.625318 -0.373110 0.676964
1808 2.997527 -1.460284 2.497035 0.107331 -0.624536 -0.372702 0.677885
1809 3.001564 -1.462010 2.499091 0.107492 -0.623753 -0.372292 0.678805
1810 3.005602 -1.463735 2.501148 0.107653 -0.622967 -0.371880 0.679726
1811 3.009628 -1.465473 2.503218 0.107814 -0.622180 -0.371467 0.680647
1812 3.013607 -1.467253 2.505340 0.107975 -0.621390 -0.371051 0.681569
1813 3.017586 -1.469034 2.507463 0.108137 -0.620599 -0.370634 0.682490
1814 3.021565 -1.470815 2.509585 0.108299 -0.619806 -0.370216 0.683412
1815 3.025545 -1.472597 2.511708 0.108461 -0.619011 -0.369795 0.684334
1816 3.029524 -1.474377 2.513830 0.108624 -0.618215 -0.369373 0.685255
1817 3.033468 -1.476190 2.515991 0.108786 -0.617416 -0.368950 0.686177
1818 3.037372 -1.478038 2.518192 0.108949 -0.616616 -0.368525 0.687098
1819 3.041277 -1.479886 2.520395 0.109112 -0.615815 -0.368098 0.688019
1820 3.045181 -1.481733 2.522597 0.109274 -0.615012 -0.367670 0.688940
1821 3.049086 -1.483581 2.524799 0.109437 -0.614208 -0.367240 0.689860
1822 3.052974 -1.485443 2.527018 0.109601 -0.613402 -0.366809 0.690780
1823 3.056784 -1.487370 2.529315 0.109764 -0.612595 -0.366377 0.691699
1824 3.060594 -1.489299 2.531613 0.109927 -0.611786 -0.365943 0.692618
1825 3.064405 -1.491226 2.533910 0.110090 -0.610976 -0.365508 0.693536
1826 3.068215 -1.493154 2.536208 0.110253 -0.610165 -0.365072 0.694453
1827 3.071989 -1.495110 2.538538 0.110416 -0.609353 -0.364634 0.695370
1828 3.075679 -1.497132 2.540948 0.110579 -0.608540 -0.364195 0.696285
1829 3.079368 -1.499154 2.543358 0.110742 -0.607726 -0.363755 0.697200
1830 3.083059 -1.501176 2.545767 0.110905 -0.606911 -0.363313 0.698114
1831 3.086748 -1.503198 2.548177 0.111068 -0.606094 -0.362871 0.699027
1832 3.090312 -1.505311 2.550696 0.111230 -0.605277 -0.362427 0.699939
1833 3.093849 -1.507442 2.553235 0.111393 -0.604459 -0.361982 0.700849
1834 3.097387 -1.509574 2.555776 0.111555 -0.603641 -0.361536 0.701758
1835 3.100925 -1.511705 2.558316 0.111717 -0.602821 -0.361090 0.702666
1836 3.104314 -1.513933 2.560970 0.111879 -0.602001 -0.360642 0.703573
1837 3.107660 -1.516188 2.563658 0.112041 -0.601181 -0.360193 0.704478
1838 3.111007 -1.518444 2.566346 0.112202 -0.600359 -0.359743 0.705382
1839 3.114331 -1.520712 2.569050 0.112363 -0.599538 -0.359293 0.706284
1840 3.117438 -1.523105 2.571902 0.112524 -0.598716 -0.358841 0.707185
1841 3.120545 -1.525498 2.574753 0.112685 -0.597893 -0.358389 0.708084
1842 3.123652 -1.527890 2.577605 0.112845 -0.597070 -0.357936 0.708982
1843 3.126537 -1.530393 2.580587 0.113005 -0.596247 -0.357482 0.709877
1844 3.129350 -1.532932 2.583613 0.113164 -0.595424 -0.357027 0.710771
1845 3.132164 -1.535470 2.586637 0.113324 -0.594601 -0.356572 0.711663
1846 3.134725 -1.538113 2.589788 0.113482 -0.593777 -0.356116 0.712553
1847 3.137190 -1.540798 2.592987 0.113641 -0.592954 -0.355660 0.713441
1848 3.139654 -1.543481 2.596185 0.113799 -0.592130 -0.355202 0.714327
1849 3.141743 -1.546294 2.599537 0.113956 -0.591307 -0.354745 0.715211
1850 3.143813 -1.549112 2.602896 0.114113 -0.590484 -0.354286 0.716092
1851 3.145719 -1.551975 2.606307 0.114269 -0.589661 -0.353828 0.716972
1852 3.147371 -1.554905 2.609799 0.114425 -0.588838 -0.353369 0.717849
1853 3.149023 -1.557835 2.613291 0.114581 -0.588016 -0.352909 0.718724
1854 3.150263 -1.560848 2.616882 0.114736 -0.587194 -0.352449 0.719596
1855 3.151501 -1.563862 2.620473 0.114890 -0.586372 -0.351989 0.720467
1856 3.152464 -1.566914 2.624111 0.115044 -0.585551 -0.351528 0.721334
1857 3.153314 -1.569982 2.627768 0.115197 -0.584731 -0.351067 0.722199
1858 3.153993 -1.573066 2.631443 0.115350 -0.583911 -0.350606 0.723062
1859 3.154500 -1.576166 2.635137 0.115502 -0.583092 -0.350144 0.723921
1860 3.154908 -1.579270 2.638837 0.115653 -0.582274 -0.349683 0.724778
1861 3.155126 -1.582384 2.642548 0.115804 -0.581456 -0.349221 0.725633
1862 3.155296 -1.585498 2.646259 0.115954 -0.580640 -0.348759 0.726484
1863 3.155281 -1.588615 2.649973 0.116103 -0.579824 -0.348297 0.727333
1864 3.155252 -1.591731 2.653687 0.116251 -0.579010 -0.347835 0.728178
1865 3.155059 -1.594845 2.657398 0.116399 -0.578196 -0.347373 0.729021
1866 3.154867 -1.597960 2.661110 0.116546 -0.577384 -0.346911 0.729861
1867 3.154550 -1.601070 2.664816 0.116692 -0.576573 -0.346450 0.730698
1868 3.154229 -1.604180 2.668523 0.116838 -0.575763 -0.345988 0.731531
1869 3.153834 -1.607286 2.672224 0.116983 -0.574955 -0.345526 0.732361
1870 3.153425 -1.610392 2.675926 0.117126 -0.574148 -0.345065 0.733189
1871 3.152979 -1.613494 2.679624 0.117269 -0.573343 -0.344604 0.734012
1872 3.152515 -1.616597 2.683321 0.117411 -0.572539 -0.344142 0.734833
1873 3.152036 -1.619699 2.687017 0.117553 -0.571737 -0.343682 0.735650
1874 3.151545 -1.622799 2.690713 0.117693 -0.570936 -0.343221 0.736464
1875 3.151048 -1.625899 2.694407 0.117833 -0.570137 -0.342761 0.737274
1876 3.150545 -1.629000 2.698102 0.117971 -0.569340 -0.342302 0.738081
1877 3.150041 -1.632099 2.701796 0.118109 -0.568545 -0.341843 0.738885
1878 3.149536 -1.635200 2.705491 0.118245 -0.567752 -0.341384 0.739684
1879 3.149030 -1.638299 2.709185 0.118381 -0.566961 -0.340926 0.740480
1880 3.148525 -1.641399 2.712879 0.118516 -0.566172 -0.340468 0.741272
1881 3.148019 -1.644498 2.716572 0.118650 -0.565385 -0.340011 0.742061
1882 3.147514 -1.647598 2.720267 0.118782 -0.564600 -0.339554 0.742846
1883 3.147008 -1.650698 2.723961 0.118914 -0.563818 -0.339099 0.743627
1884 3.146503 -1.653798 2.727655 0.119045 -0.563038 -0.338643 0.744404
1885 3.145997 -1.656897 2.731349 0.119174 -0.562261 -0.338189 0.745177
1886 3.145491 -1.659997 2.735043 0.119302 -0.561486 -0.337735 0.745946
1887 3.144986 -1.663097 2.738737 0.119430 -0.560713 -0.337282 0.746711
1888 3.144480 -1.666196 2.742431 0.119556 -0.559943 -0.336830 0.747472
1889 3.143975 -1.669296 2.746125 0.119681 -0.559176 -0.336379 0.748229
1890 3.143470 -1.672396 2.749819 0.119805 -0.558412 -0.335929 0.748982
1891 3.142964 -1.675496 2.753514 0.119928 -0.557650 -0.335480 0.749731
1892 3.142459 -1.678595 2.757208 0.120049 -0.556892 -0.335031 0.750475
1893 3.141953 -1.681695 2.760902 0.120170 -0.556136 -0.334584 0.751216
1894 3.141447 -1.684794 2.764595 0.120289 -0.555384 -0.334138 0.751951
1895 3.140942 -1.687895 2.768290 0.120407 -0.554635 -0.333693 0.752683
1896 3.140436 -1.690994 2.771984 0.120524 -0.553888 -0.333249 0.753410
1897 3.139930 -1.694094 2.775679 0.120639 -0.553146 -0.332806 0.754133
1898 3.139425 -1.697193 2.779372 0.120753 -0.552406 -0.332365 0.754851
1899 3.138919 -1.700293 2.783066 0.120866 -0.551670 -0.331924 0.755565
1900 3.138414 -1.703393 2.786760 0.120977 -0.550938 -0.331484 0.756274
1901 3.137908 -1.706493 2.790455 0.121084 -0.550211 -0.331043 0.756979
1902 3.137403 -1.709593 2.794149 0.121188 -0.549488 -0.330602 0.757680
1903 3.136897 -1.712693 2.797844 0.121289 -0.548770 -0.330160 0.758376
1904 3.136391 -1.715792 2.801537 0.121387 -0.548057 -0.329717 0.759069
1905 3.135886 -1.718892 2.805232 0.121481 -0.547348 -0.329274 0.759757
1906 3.135380 -1.721991 2.808925 0.121573 -0.546644 -0.328830 0.760441
1907 3.134875 -1.725091 2.812620 0.121661 -0.545945 -0.328386 0.761121
1908 3.134369 -1.728191 2.816313 0.121746 -0.545250 -0.327941 0.761797
1909 3.133864 -1.731291 2.820008 0.121828 -0.544560 -0.327496 0.762469
1910 3.133358 -1.734391 2.823702 0.121907 -0.543874 -0.327050 0.763137
1911 3.132853 -1.737490 2.827396 0.121983 -0.543192 -0.326604 0.763801
1912 3.132347 -1.740590 2.831090 0.122055 -0.542516 -0.326158 0.764461
1913 3.131841 -1.743690 2.834784 0.122125 -0.541843 -0.325711 0.765117
1914 3.131336 -1.746790 2.838479 0.122192 -0.541175 -0.325265 0.765769
1915 3.130830 -1.749889 2.842172 0.122256 -0.540512 -0.324817 0.766417
1916 3.130325 -1.752989 2.845867 0.122316 -0.539852 -0.324370 0.767061
1917 3.129820 -1.756089 2.849561 0.122374 -0.539198 -0.323923 0.767701
1918 3.129314 -1.759189 2.853255 0.122429 -0.538547 -0.323475 0.768337
1919 3.128809 -1.762288 2.856949 0.122481 -0.537901 -0.323027 0.768970
1920 3.128303 -1.765389 2.860644 0.122530 -0.537259 -0.322580 0.769598
1921 3.127797 -1.768488 2.864338 0.122576 -0.536622 -0.322132 0.770223
1922 3.127291 -1.771588 2.868032 0.122619 -0.535989 -0.321684 0.770844
1923 3.126786 -1.774688 2.871726 0.122659 -0.535360 -0.321236 0.771461
1924 3.126280 -1.777787 2.875420 0.122696 -0.534735 -0.320789 0.772074
1925 3.125775 -1.780887 2.879114 0.122731 -0.534114 -0.320341 0.772684
1926 3.125269 -1.783987 2.882808 0.122762 -0.533498 -0.319894 0.773290
1927 3.124764 -1.787086 2.886502 0.122791 -0.532886 -0.319446 0.773892
1928 3.124258 -1.790186 2.890196 0.122817 -0.532278 -0.318999 0.774491
1929 3.123753 -1.793286 2.893890 0.122840 -0.531674 -0.318552 0.775086
1930 3.123247 -1.796386 2.897585 0.122861 -0.531074 -0.318106 0.775677
1931 3.122741 -1.799485 2.901279 0.122878 -0.530478 -0.317660 0.776264
1932 3.122236 -1.802585 2.904973 0.122893 -0.529886 -0.317214 0.776848
1933 3.121730 -1.805684 2.908667 0.122905 -0.529298 -0.316768 0.777429
1934 3.121224 -1.808784 2.912360 0.122914 -0.528714 -0.316323 0.778006
1935 3.120719 -1.811884 2.916055 0.122921 -0.528134 -0.315879 0.778579
1936 3.120214 -1.814984 2.919749 0.122925 -0.527559 -0.315435 0.779149
1937 3.119709 -1.818084 2.923443 0.122926 -0.526986 -0.314991 0.779715
1938 3.119203 -1.821183 2.927138 0.122924 -0.526418 -0.314548 0.780277
1939 3.118697 -1.824283 2.930832 0.122920 -0.525854 -0.314105 0.780837
1940 3.118191 -1.827383 2.934525 0.122913 -0.525294 -0.313664 0.781392
1941 3.117686 -1.830483 2.938220 0.122903 -0.524737 -0.313222 0.781945
1942 3.117180 -1.833582 2.941914 0.122891 -0.524184 -0.312782 0.782494
1943 3.116675 -1.836682 2.945608 0.122876 -0.523635 -0.312342 0.783039
1944 3.116169 -1.839782 2.949302 0.122858 -0.523090 -0.311903 0.783581
1945 3.115664 -1.842882 2.952997 0.122838 -0.522548 -0.311465 0.784120
1946 3.115158 -1.845981 2.956691 0.122815 -0.522010 -0.311028 0.784655
1947 3.114652 -1.849082 2.960385 0.122789 -0.521476 -0.310591 0.785187
1948 3.114147 -1.852181 2.964079 0.122761 -0.520945 -0.310155 0.785716
1949 3.113641 -1.855281 2.967773 0.122730 -0.520418 -0.309721 0.786241
1950 3.113136 -1.858380 2.971467 0.122697 -0.519895 -0.309287 0.786763
1951 3.112630 -1.861480 2.975161 0.122661 -0.519375 -0.308855 0.787282
1952 3.112125 -1.864580 2.978855 0.122622 -0.518859 -0.308423 0.787797
1953 3.111619 -1.867680 2.982550 0.122581 -0.518346 -0.307992 0.788310
1954 3.111114 -1.870779 2.986244 0.122538 -0.517837 -0.307563 0.788819
1955 3.110608 -1.873879 2.989938 0.122491 -0.517331 -0.307135 0.789324
1956 3.110103 -1.876979 2.993632 0.122443 -0.516828 -0.306708 0.789827
1957 3.109597 -1.880079 2.997326 0.122391 -0.516329 -0.306282 0.790327
1958 3.109092 -1.883179 3.001021 0.122337 -0.515834 -0.305857 0.790823
1959 3.108586 -1.886278 3.004714 0.122281 -0.515341 -0.305434 0.791316
1960 3.108081 -1.889378 3.008409 0.122222 -0.514852 -0.305012 0.791806
1961 3.107575 -1.892477 3.012103 0.122160 -0.514366 -0.304591 0.792293
1962 3.107069 -1.895577 3.015797 0.122096 -0.513884 -0.304172 0.792777
1963 3.106564 -1.898677 3.019491 0.122030 -0.513405 -0.303754 0.793258
1964 3.106058 -1.901777 3.023185 0.121961 -0.512929 -0.303338 0.793735
1965 3.105553 -1.904877 3.026879 0.121889 -0.512456 -0.302923 0.794210
1966 3.105047 -1.907977 3.030574 0.121815 -0.511986 -0.302510 0.794682
1967 3.104542 -1.911076 3.034267 0.121738 -0.511520 -0.302098 0.795150
1968 3.104036 -1.914176 3.037961 0.121659 -0.511056 -0.301688 0.795616
1969 3.103531 -1.917275 3.041655 0.121578 -0.510596 -0.301279 0.796079
1970 3.103025 -1.920375 3.045350 0.121494 -0.510139 -0.300872 0.796538
1971 3.102520 -1.923475 3.049044 0.121407 -0.509685 -0.300467 0.796995
1972 3.102014 -1.926575 3.052738 0.121318 -0.509233 -0.300064 0.797449
1973 3.101508 -1.929674 3.056432 0.121227 -0.508785 -0.299662 0.797900
1974 3.101003 -1.932774 3.060127 0.121133 -0.508340 -0.299263 0.798348
1975 3.100497 -1.935874 3.063821 0.121037 -0.507897 -0.298865 0.798793
1976 3.099991 -1.938974 3.067515 0.120938 -0.507458 -0.298469 0.799235
1977 3.099486 -1.942073 3.071208 0.120837 -0.507021 -0.298075 0.799675
1978 3.098981 -1.945173 3.074902 0.120733 -0.506587 -0.297683 0.800111
1979 3.098475 -1.948273 3.078597 0.120627 -0.506156 -0.297293 0.800545
1980 3.097969 -1.951372 3.082291 0.120518 -0.505728 -0.296904 0.800976
1981 3.097464 -1.954473 3.085986 0.120407 -0.505302 -0.296519 0.801404
1982 3.096959 -1.957572 3.089679 0.120294 -0.504879 -0.296135 0.801829
1983 3.096453 -1.960672 3.093374 0.120178 -0.504459 -0.295753 0.802252
1984 3.095947 -1.963772 3.097067 0.120060 -0.504042 -0.295373 0.802672
1985 3.095441 -1.966872 3.100762 0.119939 -0.503627 -0.294996 0.803089
1986 3.094936 -1.969971 3.104455 0.119816 -0.503215 -0.294621 0.803503
1987 3.094430 -1.973071 3.108150 0.119690 -0.502805 -0.294248 0.803915
1988 3.093925 -1.976170 3.111844 0.119562 -0.502398 -0.293878 0.804324
1989 3.093420 -1.979270 3.115538 0.119432 -0.501993 -0.293509 0.804730
1990 3.092914 -1.982369 3.119232 0.119299 -0.501591 -0.293144 0.805134
1991 3.092408 -1.985470 3.122926 0.119164 -0.501191 -0.292780 0.805535
1992 3.091902 -1.988569 3.126620 0.119026 -0.500794 -0.292419 0.805934
1993 3.091397 -1.991669 3.130315 0.118886 -0.500399 -0.292061 0.806329
1994 3.090892 -1.994768 3.134008 0.118744 -0.500007 -0.291705 0.806723
1995 3.090386 -1.997868 3.137703 0.118599 -0.499616 -0.291352 0.807113
1996 3.089881 -2.000968 3.141396 0.118452 -0.499229 -0.291001 0.807501
1997 3.089375 -2.004068 3.145090 0.118302 -0.498843 -0.290653 0.807887
1998 3.088869 -2.007167 3.148784 0.118150 -0.498460 -0.290308 0.808270
1999 3.088364 -2.010267 3.152479 0.117995 -0.498079 -0.289965 0.808650
2000 3.087858 -2.013367 3.156173 0.117838 -0.497700 -0.289626 0.809028
2001 3.087353 -2.016466 3.159867 0.117679 -0.497323 -0.289289 0.809403
2002 3.086847 -2.019567 3.163561 0.117517 -0.496948 -0.288954 0.809776
2003 3.086342 -2.022666 3.167255 0.117353 -0.496576 -0.288623 0.810147
2004 3.085836 -2.025765 3.170949 0.117187 -0.496205 -0.288294 0.810515
2005 3.085331 -2.028865 3.174643 0.117018 -0.495837 -0.287969 0.810880
2006 3.084825 -2.031965 3.178337 0.116847 -0.495470 -0.287646 0.811243
2007 3.084320 -2.035064 3.182031 0.116673 -0.495106 -0.287327 0.811604
2008 3.083814 -2.038165 3.185726 0.116497 -0.494744 -0.287010 0.811962
2009 3.083308 -2.041264 3.189420 0.116319 -0.494383 -0.286696 0.812318
2010 3.082803 -2.044364 3.193114 0.116138 -0.494024 -0.286386 0.812671
2011 3.082298 -2.047464 3.196808 0.115955 -0.493667 -0.286079 0.813023
2012 3.081792 -2.050563 3.200502 0.115769 -0.493313 -0.285775 0.813371
2013 3.081286 -2.053663 3.204196 0.115581 -0.492959 -0.285474 0.813718
2014 3.080781 -2.056763 3.207891 0.115391 -0.492608 -0.285176 0.814062
2015 3.080275 -2.059863 3.211584 0.115198 -0.492258 -0.284882 0.814404
2016 3.079770 -2.062963 3.215279 0.115003 -0.491910 -0.284591 0.814743
2017 3.079264 -2.066062 3.218973 0.114805 -0.491564 -0.284303 0.815080
2018 3.078758 -2.069162 3.222667 0.114605 -0.491219 -0.284019 0.815415
2019 3.078253 -2.072262 3.226361 0.114403 -0.490876 -0.283738 0.815748
2020 3.077747 -2.075362 3.230055 0.114198 -0.490535 -0.283461 0.816078
2021 3.077241 -2.078461 3.233749 0.113991 -0.490195 -0.283187 0.816407
2022 3.076736 -2.081561 3.237444 0.113782 -0.489856 -0.282917 0.816733
2023 3.076231 -2.084661 3.241138 0.113570 -0.489520 -0.282650 0.817056
2024 3.075725 -2.087760 3.244831 0.113356 -0.489184 -0.282387 0.817378
2025 3.075220 -2.090860 3.248526 0.113139 -0.488850 -0.282128 0.817697
2026 3.074714 -2.093960 3.252220 0.112920 -0.488517 -0.281872 0.818015
2027 3.074208 -2.097060 3.255914 0.112698 -0.488186 -0.281620 0.818330
2028 3.073703 -2.100159 3.259608 0.112475 -0.487856 -0.281372 0.818643
2029 3.073197 -2.103259 3.263303 0.112248 -0.487528 -0.281127 0.818953
2030 3.072692 -2.106358 3.266996 0.112020 -0.487200 -0.280886 0.819262
2031 3.072186 -2.109459 3.270691 0.111789 -0.486874 -0.280650 0.819569
2032 3.071680 -2.112558 3.274384 0.111555 -0.486549 -0.280417 0.819873
2033 3.071175 -2.115658 3.278079 0.111319 -0.486225 -0.280188 0.820175
2034 3.070670 -2.118758 3.281773 0.111081 -0.485903 -0.279962 0.820476
2035 3.070164 -2.121857 3.285467 0.110841 -0.485581 -0.279741 0.820774
2036 3.069658 -2.124957 3.289161 0.110598 -0.485261 -0.279524 0.821070
2037 3.069153 -2.128057 3.292856 0.110352 -0.484941 -0.279312 0.821364
2038 3.068647 -2.131156 3.296549 0.110105 -0.484623 -0.279103 0.821657
2039 3.068142 -2.134257 3.300244 0.109854 -0.484305 -0.278898 0.821947
2040 3.067636 -2.137356 3.303938 0.109602 -0.483989 -0.278697 0.822235
2041 3.067131 -2.140456 3.307632 0.109347 -0.483673 -0.278501 0.822521
2042 3.066625 -2.143556 3.311326 0.109089 -0.483358 -0.278309 0.822805
2043 3.066117 -2.146656 3.315021 0.108830 -0.483044 -0.278121 0.823087
2044 3.065607 -2.149755 3.318714 0.108567 -0.482731 -0.277938 0.823368
2045 3.065091 -2.152854 3.322407 0.108303 -0.482419 -0.277759 0.823646
2046 3.064563 -2.155952 3.326100 0.108036 -0.482107 -0.277584 0.823922
2047 3.064022 -2.159049 3.329790 0.107766 -0.481796 -0.277414 0.824197
2048 3.063453 -2.162144 3.333479 0.107494 -0.481486 -0.277248 0.824469
2049 3.062864 -2.165237 3.337165 0.107220 -0.481176 -0.277087 0.824740
2050 3.062223 -2.168327 3.340847 0.106943 -0.480867 -0.276930 0.825009
2051 3.061554 -2.171413 3.344525 0.106664 -0.480559 -0.276778 0.825276
2052 3.060799 -2.174492 3.348195 0.106383 -0.480251 -0.276630 0.825541
2053 3.060012 -2.177567 3.351859 0.106099 -0.479943 -0.276487 0.825804
2054 3.059094 -2.180628 3.355507 0.105813 -0.479636 -0.276349 0.826065
2055 3.058143 -2.183683 3.359148 0.105524 -0.479330 -0.276215 0.826325
2056 3.057007 -2.186713 3.362759 0.105233 -0.479024 -0.276086 0.826583
2057 3.055845 -2.189738 3.366364 0.104939 -0.478718 -0.275962 0.826838
